Date;GID;Pos;Name;Starter;FD Pts;FD Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20161103;4525;PF;Henson, John;;0;$3,500;mil;H;ind;125;107;DNP;
20161103;4179;PF;Hill, Jordan;;0;$3,500;min;H;den;99;102;DNP;
20161103;4979;PF;Labissiere, Skal;;0;$3,500;sac;A;orl;94;102;DNP;
20161103;4723;PF;Stokes, Jarnell;;0;$3,500;den;A;min;102;99;DNP;
20161103;4563;PF;Onuaku, Arinze;;0;$3,500;orl;H;sac;102;94;DNP;
20161103;4472;SF;Crowder, Jae;;0;$6,100;bos;A;cle;122;128;NA;
20161103;3895;SF;Novak, Steve;;0;$3,500;mil;H;ind;125;107;NA;
20161103;4880;SF;Huestis, Josh;;0;$3,500;okc;A;gsw;96;122;NA;
20161103;4879;C;Towns, Karl-Anthony;1;55.8;$8,600;min;H;den;99;102;37.52;32pt 14rb 2as 1st 2bl 2to 2trey 11-19fg 8-10ft
20161103;4274;C;Cousins, DeMarcus;1;51.4;$9,600;sac;A;orl;94;102;36.32;33pt 7rb 4as 2st 1bl 2to 1trey 12-20fg 8-9ft
20161103;4298;C;Monroe, Greg;;44.2;$5,600;mil;H;ind;125;107;25.65;16pt 16rb 6as 1bl 2to 6-10fg 4-5ft
20161103;4380;C;Thompson, Tristan;1;41.3;$4,300;cle;H;bos;128;122;31.07;15pt 14rb 1as 1st 3bl 6-7fg 3-4ft
20161103;3553;C;Pachulia, Zaza;1;36.5;$3,900;gsw;H;okc;122;96;22.62;8pt 10rb 5as 2st 3bl 1to 4-4fg
20161103;4516;C;Zeller, Tyler;1;36;$3,800;bos;A;cle;122;128;27.77;11pt 10rb 6as 2bl 5-8fg 1-2ft
20161103;4681;C;Nurkic, Jusuf;1;32.5;$5,600;den;A;min;102;99;26.78;18pt 5rb 1as 2st 2bl 1to 7-13fg 4-7ft
20161103;4373;C;Vucevic, Nikola;1;26.3;$7,700;orl;H;sac;102;94;29.00;10pt 9rb 3as 2st 3to 4-11fg 2-6ft
20161103;4574;C;Adams, Steven;1;24.3;$5,300;okc;A;gsw;96;122;23.80;11pt 4rb 1as 2st 2bl 1to 5-7fg 1-2ft
20161103;4768;C;Lauvergne, Joffrey;;22.4;$3,500;okc;A;gsw;96;122;18.70;8pt 7rb 2as 2st 1to 1trey 3-5fg 1-2ft
20161103;4781;C;Turner, Myles;1;20.9;$6,900;ind;A;mil;107;125;23.98;15pt 2rb 1as 2st 2to 1trey 6-9fg 2-2ft
20161103;4458;C;Biyombo, Bismack;;19.8;$4,400;orl;H;sac;102;94;21.57;4pt 9rb 1st 2bl 1to 2-2fg
20161103;3645;C;Jefferson, Al;;15.4;$3,800;ind;A;mil;107;125;19.05;5pt 7rb 1bl 1-8fg 3-4ft
20161103;4109;C;Koufos, Kosta;1;13.9;$3,600;sac;A;orl;94;102;20.47;2pt 7rb 1as 1st 1-3fg
20161103;4542;C;Plumlee, Miles;1;12.6;$3,500;mil;H;ind;125;107;22.35;4pt 3rb 2as 2st 2to 1-2fg 2-4ft
20161103;4114;C;McGee, JaVale;;5;$3,500;gsw;H;okc;122;96; 4.72;4pt 1bl 1to 2-3fg
20161103;3679;C;Varejao, Anderson;;3.7;$3,500;gsw;H;okc;122;96; 4.58;0pt 1rb 1as 1st 1to 0-1fg
20161103;4260;C;Aldrich, Cole;;3;$3,500;min;H;den;99;102; 8.50;2pt 1st 1to 1-2fg
20161103;3397;C;Andersen, Chris;;0;$3,500;cle;H;bos;128;122;DNP;
20161103;4583;C;Olynyk, Kelly;;0;$3,500;bos;A;cle;122;128;NA;
20161103;4926;C;Papagiannis, Georgios;;0;$3,500;sac;A;orl;94;102;NA;
20161103;4933;C;Jones, Damian;;0;$3,500;gsw;H;okc;122;96;NA;
20161103;5000;C;Zimmerman, Stephen;;0;$3,500;orl;H;sac;102;94;NA;
20161103;3998;C;Horford, Al;;0;$6,700;bos;A;cle;122;128;NA;
20161103;4780;C;Christmas, Rakeem;;0;$3,500;ind;A;mil;107;125;NA;
20161104;3786;PG;Paul, Chris;1;63.3;$9,000;lac;A;mem;99;88;32.92;27pt 4rb 11as 6st 2bl 1to 1trey 6-16fg 14-15ft
20161104;3979;PG;Conley, Mike;1;53.4;$6,500;mem;H;lac;88;99;37.22;30pt 2rb 10as 1st 2bl 7trey 9-20fg 5-7ft
20161104;4523;PG;Lillard, Damian;1;51.8;$9,600;por;A;dal;105;95;36.98;42pt 4rb 4as 1to 5trey 12-18fg 13-14ft
20161104;3571;SG;Wade, Dwyane;1;45.5;$6,700;chi;H;nyk;104;117;33.33;35pt 10rb 1as 3to 5trey 12-20fg 6-8ft
20161104;4321;PG;Wall, John;1;44;$9,000;was;H;atl;95;92;32.87;21pt 10rb 6as 2st 2to 1trey 7-17fg 6-8ft
20161104;4173;PG;Curry, Stephen;1;43.1;$8,800;gsw;A;lal;97;117;31.10;13pt 8rb 11as 2st 1bl 2to 5-17fg 3-3ft
20161104;4885;SG;Booker, Devin;1;41.3;$5,600;pho;A;nor;112;111;41.47;38pt 4rb 3as 6to 3trey 13-22fg 9-9ft
20161104;4073;PG;Rose, Derrick;1;40.9;$5,700;nyk;A;chi;117;104;38.10;15pt 7rb 11as 1st 1bl 3to 6-16fg 3-3ft
20161104;4211;SG;DeRozan, DeMar;1;40.8;$8,500;tor;H;mia;96;87;36.87;34pt 4rb 4as 4to 14-26fg 6-6ft
20161104;3891;PG;Lowry, Kyle;1;37.1;$7,500;tor;H;mia;96;87;41.27;13pt 8rb 5as 3st 3bl 5to 2trey 4-15fg 3-3ft
20161104;4440;PG;Walker, Kemba;1;34.7;$7,800;cha;A;bkn;99;95;31.83;30pt 6rb 1as 4to 3trey 11-22fg 5-8ft
20161104;3816;SG;Williams, Louis;;34.4;$4,500;lal;H;gsw;117;97;26.38;20pt 2rb 4as 3st 1bl 2to 2trey 7-14fg 4-5ft
20161104;4756;PG;Johnson, Tyler;;32.8;$4,700;mia;A;tor;87;96;29.75;16pt 4rb 2as 3st 2bl 1to 4trey 5-10fg 2-2ft
20161104;4494;SG;Beal, Bradley;1;31.9;$5,300;was;H;atl;95;92;39.23;28pt 2rb 3as 1bl 5to 3trey 6-16fg 13-14ft
20161104;4770;SG;Kilpatrick, Sean;;31.8;$4,700;bkn;H;cha;95;99;32.50;19pt 4rb 4as 2st 2to 2trey 5-15fg 7-10ft
20161104;4364;SG;Moore, E'Twaun;1;29.7;$4,200;nor;H;pho;111;112;36.27;16pt 1rb 5as 2st 1bl 1to 1trey 5-15fg 5-6ft
20161104;3814;PG;Williams, Deron;1;29;$6,000;dal;H;por;95;105;36.92;12pt 5rb 6as 2st 2to 1trey 3-14fg 5-6ft
20161104;3882;PG;Barea, Jose;1;29;$5,100;dal;H;por;95;105;30.02;23pt 6as 3to 5trey 7-17fg 4-4ft
20161104;4595;PG;Schroder, Dennis;1;28.9;$5,900;atl;A;was;92;95;32.58;20pt 7rb 3as 4to 7-16fg 6-8ft
20161104;4086;SG;Batum, Nicolas;1;28.8;$6,400;cha;A;bkn;99;95;36.25;18pt 9rb 2as 3to 2trey 7-13fg 2-3ft
20161104;4092;PG;Dragic, Goran;1;28.5;$7,200;mia;A;tor;87;96;36.43;17pt 5rb 5as 1st 4to 3trey 6-14fg 2-2ft
20161104;4266;PG;Bledsoe, Eric;1;28.4;$7,600;pho;A;nor;112;111;35.57;17pt 7rb 4as 3to 2trey 7-13fg 1-3ft
20161104;4744;SG;Hood, Rodney;1;28;$5,000;uta;H;sas;86;100;23.88;18pt 5rb 2as 1st 1to 2trey 7-12fg 2-4ft
20161104;4799;PG;Russell, D'Angelo;1;26.4;$6,100;lal;H;gsw;117;97;21.62;17pt 2rb 4as 1st 1to 3trey 5-11fg 4-4ft
20161104;4110;SG;Lee, Courtney;1;25.4;$3,700;nyk;A;chi;117;104;40.58;17pt 2rb 4as 1trey 8-10fg
20161104;4245;PG;Mills, Patty;1;23.1;$3,900;sas;A;uta;100;86;29.63;16pt 3rb 3as 1to 4trey 6-11fg
20161104;4182;PG;Jennings, Brandon;;21.5;$4,300;nyk;A;chi;117;104;22.80;6pt 5rb 7as 1to 1trey 2-4fg 1-2ft
20161104;4668;SG;Clarkson, Jordan;;20.7;$5,100;lal;H;gsw;117;97;28.92;9pt 1rb 5as 2st 1to 1trey 4-13fg
20161104;4561;SG;Crabbe, Allen;;20.7;$4,100;por;A;dal;105;95;32.93;4pt 6rb 3as 3st 1bl 3to 2-9fg
20161104;4036;SG;Young, Nick;1;20.6;$3,600;lal;H;gsw;117;97;23.67;12pt 3rb 2as 1bl 1trey 4-11fg 3-3ft
20161104;4628;SG;Hardaway Jr., Tim;;20.3;$3,700;atl;A;was;92;95;28.33;10pt 4rb 3as 1st 1to 3-7fg 4-4ft
20161104;4102;PG;Hill, George;1;20.1;$5,700;uta;H;sas;86;100;28.38;13pt 3rb 3as 1to 3trey 5-13fg
20161104;4906;PG;Whitehead, Isaiah;1;17.9;$4,500;bkn;H;cha;95;99;23.35;8pt 2rb 3as 2st 1bl 3to 4-9fg
20161104;4735;PG;Galloway, Langston;;17.8;$3,700;nor;H;pho;111;112;28.28;14pt 4rb 1to 4trey 5-10fg
20161104;4717;PG;Frazier, Tim;1;17.5;$5,500;nor;H;pho;111;112;24.72;13pt 3as 1st 2to 1trey 6-8fg
20161104;3872;PG;Rondo, Rajon;1;17.5;$6,800;chi;H;nyk;104;117;29.58;4pt 5rb 5as 1st 2to 2-10fg
20161104;4707;PG;Exum, Dante;;17.4;$3,500;uta;H;sas;86;100;28.58;7pt 7rb 2as 1to 1trey 3-9fg
20161104;4367;SG;Thompson, Klay;1;17.1;$5,900;gsw;A;lal;97;117;37.53;10pt 3rb 1as 2st 1bl 4to 2trey 4-18fg
20161104;4657;SG;McCollum, C.J.;1;17;$7,100;por;A;dal;105;95;23.10;9pt 5rb 2as 1to 1trey 4-11fg 0-1ft
20161104;4961;SG;Hield, Buddy;;16.3;$4,000;nor;H;pho;111;112;22.80;10pt 4rb 1as 2trey 4-14fg
20161104;3651;PG;Livingston, Shaun;;15.7;$3,500;gsw;A;lal;97;117;20.18;11pt 1rb 3as 1to 5-5fg 1-1ft
20161104;4483;PG;Rivers, Austin;;15.6;$4,000;lac;A;mem;99;88;23.25;8pt 3rb 2st 1trey 2-9fg 3-5ft
20161104;3861;SG;Redick, J.J.;1;15.2;$4,200;lac;A;mem;99;88;27.82;12pt 1rb 2st 2to 1trey 4-10fg 3-3ft
20161104;3747;PG;Felton, Raymond;;14.9;$3,500;lac;A;mem;99;88;17.83;8pt 2rb 3as 2trey 3-6fg
20161104;3116;SG;Crawford, Jamal;;14.6;$4,700;lac;A;mem;99;88;23.85;9pt 3rb 2as 1to 1trey 3-12fg 2-2ft
20161104;4564;SG;Curry, Seth;;14.1;$3,500;dal;H;por;95;105;25.57;8pt 3rb 1as 1st 1to 2trey 3-8fg
20161104;4515;SG;Waiters, Dion;1;13.9;$4,700;mia;A;tor;87;96;23.78;4pt 2rb 3as 1st 1bl 1to 2-8fg
20161104;3021;SG;Ginobili, Manu;;13.6;$3,500;sas;A;uta;100;86;14.12;9pt 3rb 1bl 1to 1trey 4-7fg
20161104;4382;SG;Knight, Brandon;;12.7;$5,400;pho;A;nor;112;111;23.10;10pt 1rb 1as 1st 2to 1trey 4-10fg 1-1ft
20161104;3974;SG;Belinelli, Marco;;12.6;$3,500;cha;A;bkn;99;95;21.37;2pt 3rb 2as 3st 2to 1-6fg
20161104;4967;PG;Delaney, Malcolm;;12.5;$3,500;atl;A;was;92;95;15.42;8pt 3as 2trey 2-5fg 2-2ft
20161104;4020;PG;Sessions, Ramon;;12.4;$3,600;cha;A;bkn;99;95;20.90;6pt 2rb 4as 2to 1-7fg 4-6ft
20161104;3619;SG;Allen, Tony;1;11.3;$4,000;mem;H;lac;88;99;19.15;4pt 4rb 1as 1st 1to 2-7fg
20161104;4377;PG;Mack, Shelvin;;11.2;$4,200;uta;H;sas;86;100;21.37;7pt 1rb 2as 1st 2to 1trey 2-8fg 2-2ft
20161104;4405;PG;Joseph, Cory;;10.3;$3,500;tor;H;mia;96;87;12.78;2pt 4rb 3as 1to 1-4fg
20161104;4792;SG;Powell, Norman;;9.9;$3,500;tor;H;mia;96;87;14.35;6pt 2rb 1as 1trey 2-2fg 1-2ft
20161104;4694;PG;Napier, Shabazz;;8.4;$3,500;por;A;dal;105;95; 8.97;3pt 2rb 2as 1trey 1-2fg
20161104;3547;SG;Korver, Kyle;1;7.6;$3,700;atl;A;was;92;95;20.50;3pt 3rb 2as 1st 4to 1trey 1-9fg
20161104;4569;PG;Canaan, Isaiah;;6.7;$3,600;chi;H;nyk;104;117;14.27;4pt 1rb 1as 2-5fg
20161104;3514;SG;Barbosa, Leandro;;6.2;$3,500;pho;A;nor;112;111;11.03;2pt 1rb 2as 1-6fg
20161104;4980;SG;Satoransky, Tomas;;6.1;$3,500;was;H;atl;95;92;21.58;4pt 3rb 1as 3to 2-6fg
20161104;4164;SG;Matthews, Wes;1;5.5;$5,000;dal;H;por;95;105;28.77;7pt 1as 3to 1trey 1-6fg 4-5ft
20161104;4227;SG;Thornton, Marcus;;5.2;$3,500;was;H;atl;95;92;17.23;4pt 1rb 2-5fg
20161104;4650;SG;McGruder, Rodney;;4.4;$3,500;mia;A;tor;87;96; 5.63;2pt 2rb 1-2fg
20161104;4733;SG;Harris, Joe;;4.1;$3,700;bkn;H;cha;95;99;22.85;0pt 3rb 1as 1to 0-4fg
20161104;4558;SG;Holiday, Justin;;4;$3,500;nyk;A;chi;117;104;14.02;4pt 1trey 1-2fg 1-2ft
20161104;4963;SG;Murray, Dejounte;;3.5;$3,500;sas;A;uta;100;86; 3.22;2pt 1as 0-2fg 2-2ft
20161104;4909;PG;Baldwin, Wade;;3.4;$3,900;mem;H;lac;88;99;14.17;2pt 2rb 2as 4to 1-5fg
20161104;4611;SG;Clark, Ian;;3.4;$3,800;gsw;A;lal;97;117;12.68;2pt 2rb 1st 3to 1-5fg
20161104;4615;PG;Burke, Trey;;2.4;$3,500;was;H;atl;95;92; 6.82;0pt 2rb 0-3fg
20161104;4946;PG;Laprovittola, Nicolas;;1.7;$3,500;sas;A;uta;100;86;18.37;2pt 1rb 1as 3to 0-6fg 2-2ft
20161104;4873;PG;Grant, Jerian;;1.5;$3,600;chi;H;nyk;104;117; 5.67;0pt 1as 0-4fg
20161104;4788;SG;Richardson, Josh;;1.2;$3,900;mia;A;tor;87;96;11.60;0pt 1rb 1st 2to 0-4fg
20161104;4948;PG;Harrison, Andrew;;0.5;$3,700;mem;H;lac;88;99; 3.28;0pt 1as 1to 0-1fg
20161104;4901;SG;Valentine, Denzel;;0;$3,500;chi;H;nyk;104;117; 0.47;0pt
20161104;3681;SG;Vujacic, Sasha;;0;$3,500;nyk;A;chi;117;104; 1.42;0pt 0-1fg
20161104;4964;SG;Brussino, Nicolas;;0;$3,500;dal;H;por;95;105; 0.57;0pt
20161104;4995;SG;Forbes, Bryn;;0;$3,500;sas;A;uta;100;86; 3.22;0pt
20161104;5006;PG;Baker, Ron;;0;$3,500;nyk;A;chi;117;104;DNP;
20161104;4212;PG;Holiday, Jrue;;0;$7,900;nor;H;pho;111;112;DNP;
20161104;4984;SG;McClellan, Sheldon;;0;$3,500;was;H;atl;95;92;DNP;
20161104;4485;PG;Roberts, Brian;;0;$3,500;cha;A;bkn;99;95;DNP;
20161104;4950;PG;Ulis, Tyler;;0;$3,500;pho;A;nor;112;111;DNP;
20161104;3740;PG;Calderon, Jose;;0;$3,500;lal;H;gsw;117;97;DNP;
20161104;4934;PG;VanVleet, Fred;;0;$3,500;tor;H;mia;96;87;DNP;
20161104;4811;SG;Connaughton, Pat;;0;$3,500;por;A;dal;105;95;DNP;
20161104;4779;SG;Harrison, Aaron;;0;$3,500;cha;A;bkn;99;95;DNP;
20161104;3858;SG;Foye, Randy;;0;$4,500;bkn;H;cha;95;99;DNP;
20161104;4807;PG;Neto, Raul;;0;$3,500;uta;H;sas;86;100;DNP;
20161104;3853;SG;Anderson, Alan;;0;$3,500;lac;A;mem;99;88;DNP;
20161104;4514;SG;Lamb, Jeremy;;0;$3,900;cha;A;bkn;99;95;NA;
20161104;4902;SG;McCaw, Patrick;;0;$3,500;gsw;A;lal;97;117;NA;
20161104;4540;SG;Jenkins, John;;0;$3,500;pho;A;nor;112;111;NA;
20161104;4297;PG;Lin, Jeremy;;0;$6,300;bkn;H;cha;95;99;NA;
20161104;4803;PG;Huertas, Marcelo;;0;$3,500;lal;H;gsw;117;97;NA;
20161104;4185;SG;Ellington, Wayne;;0;$3,500;mia;A;tor;87;96;NA;
20161104;4441;SG;Burks, Alec;;0;$4,500;uta;H;sas;86;100;NA;
20161104;4193;SG;Green, Danny;;0;$4,400;sas;A;uta;100;86;NA;
20161104;4931;PG;Quarterman, Tim;;0;$3,500;por;A;dal;105;95;NA;
20161104;3637;PG;Harris, Devin;;0;$3,600;dal;H;por;95;105;NA;
20161104;4825;SG;Hunter, R.J.;;0;$3,500;chi;H;nyk;104;117;NA;
20161104;4575;PG;Carter-Williams, Michael;;0;$4,200;chi;H;nyk;104;117;NA;
20161104;4320;PG;Vasquez, Greivis;;0;$3,500;bkn;H;cha;95;99;NA;
20161104;3313;PG;Parker, Tony;;0;$4,300;sas;A;uta;100;86;NA;
20161104;4658;SG;Daniels, Troy;;-1;$3,500;mem;H;lac;88;99; 5.87;0pt 1to 0-2fg
20161104;4404;SF;Leonard, Kawhi;1;51.2;$8,400;sas;A;uta;100;86;31.50;29pt 11rb 4as 1st 1bl 1to 1trey 9-18fg 10-10ft
20161104;4482;PF;Davis, Anthony;1;47.2;$11,200;nor;H;pho;111;112;42.55;22pt 11rb 2as 1st 4bl 1to 7-11fg 8-12ft
20161104;4511;PF;Jones, Terrence;1;45.4;$3,900;nor;H;pho;111;112;28.02;19pt 7rb 6as 1st 4bl 1to 1trey 9-14fg 0-4ft
20161104;3986;SF;Durant, Kevin;1;41.5;$9,900;gsw;A;lal;97;117;35.28;27pt 5rb 3as 2st 1bl 2to 2trey 10-16fg 5-8ft
20161104;3510;SF;Anthony, Carmelo;1;40.4;$7,300;nyk;A;chi;117;104;35.90;25pt 7rb 4as 1bl 1to 2trey 9-22fg 5-5ft
20161104;4504;PF;Green, Draymond;1;39.8;$8,500;gsw;A;lal;97;117;33.68;16pt 9rb 4as 4st 1to 6-10fg 4-6ft
20161104;4680;PF;Randle, Julius;1;38.8;$6,100;lal;H;gsw;117;97;29.83;20pt 14rb 2as 1st 1bl 5to 10-18fg
20161104;4810;SF;Hollis-Jefferson, Rondae;1;37.6;$3,500;bkn;H;cha;95;99;32.08;11pt 8rb 6as 4st 2trey 4-5fg 1-2ft
20161104;4453;PF;Morris, Markieff;1;36.3;$5,500;was;H;atl;95;92;32.67;18pt 9rb 1as 3st 1bl 2to 1trey 5-13fg 7-9ft
20161104;4363;SF;Butler, Jimmy;1;35;$7,700;chi;H;nyk;104;117;37.22;26pt 5rb 2as 1st 2to 1trey 7-15fg 11-11ft
20161104;4724;SF;Warren, T.J.;1;34.7;$5,900;pho;A;nor;112;111;39.78;18pt 6rb 1as 4st 1trey 4-17fg 9-11ft
20161104;4871;PF;Porzingis, Kristaps;1;34.5;$6,400;nyk;A;chi;117;104;32.98;27pt 5rb 1as 4trey 10-15fg 3-5ft
20161104;4267;PF;Booker, Trevor;1;34.1;$5,100;bkn;H;cha;95;99;28.27;12pt 13rb 1as 1st 2bl 1to 5-9fg 2-2ft
20161104;4261;PF;Aminu, Al-Farouq;1;31.5;$4,700;por;A;dal;105;95;33.07;12pt 10rb 3as 1st 1bl 1to 3trey 4-13fg 1-2ft
20161104;3904;PF;Millsap, Paul;1;30.4;$8,100;atl;A;was;92;95;32.63;16pt 7rb 2as 3st 3to 1trey 5-14fg 5-10ft
20161104;3860;PF;Aldridge, LaMarcus;1;30.2;$7,100;sas;A;uta;100;86;29.02;19pt 6rb 2st 1bl 2to 7-13fg 5-6ft
20161104;4172;PF;Griffin, Blake;1;29;$8,900;lac;A;mem;99;88;35.52;14pt 10rb 2as 1st 2to 5-13fg 4-6ft
20161104;4798;PF;Nance, Larry;;27.8;$3,900;lal;H;gsw;117;97;30.20;12pt 9rb 2as 1bl 6-6fg
20161104;4697;SF;Ennis, James;1;27.2;$4,500;mem;H;lac;88;99;36.12;9pt 11rb 2as 1st 1bl 2to 3-9fg 3-4ft
20161104;4674;PF;Powell, Dwight;;27.1;$3,500;dal;H;por;95;105;23.33;7pt 8rb 3as 2st 1bl 2-3fg 3-4ft
20161104;4502;SF;Barnes, Harrison;1;27;$5,000;dal;H;por;95;105;35.27;17pt 10rb 2to 1trey 8-17fg
20161104;4532;SF;Kidd-Gilchrist, Michael;1;27;$5,600;cha;A;bkn;99;95;33.60;6pt 10rb 2as 2st 1bl 3-5fg
20161104;4549;SF;Ross, Terrence;;26.8;$3,600;tor;H;mia;96;87;20.77;20pt 4rb 1st 3trey 8-15fg 1-1ft
20161104;4965;SF;Ingram, Brandon;;25.7;$3,500;lal;H;gsw;117;97;27.25;12pt 6rb 3as 2st 2to 2-8fg 8-9ft
20161104;4787;SF;Winslow, Justise;1;25.6;$5,000;mia;A;tor;87;96;38.75;13pt 3rb 4as 2st 1to 5-18fg 3-4ft
20161104;3314;PF;Randolph, Zach;;24.8;$5,400;mem;H;lac;88;99;28.37;15pt 9rb 2as 4to 6-11fg 3-5ft
20161104;4566;SF;Hill, Solomon;1;23.5;$3,800;nor;H;pho;111;112;29.70;7pt 5rb 3as 1st 2bl 1trey 2-5fg 2-4ft
20161104;4316;SF;Stephenson, Lance;;21.9;$4,000;nor;H;pho;111;112;27.72;10pt 2rb 7as 1to 5-15fg 0-2ft
20161104;3871;SF;Tucker, P.J.;;21.4;$3,500;pho;A;nor;112;111;32.93;4pt 7rb 2as 1st 2bl 2-6fg
20161104;4806;PF;Lyles, Trey;;21.4;$3,600;uta;H;sas;86;100;29.13;6pt 7rb 2as 1st 1bl 1trey 1-8fg 3-4ft
20161104;4682;PF;Mirotic, Nikola;;21.2;$5,100;chi;H;nyk;104;117;21.32;14pt 6rb 1bl 2to 2trey 4-10fg 4-4ft
20161104;2448;SF;Carter, Vince;;19.9;$3,800;mem;H;lac;88;99;22.63;5pt 7rb 3as 1bl 1trey 2-7fg
20161104;4167;PF;Gibson, Taj;1;19.7;$5,700;chi;H;nyk;104;117;30.73;8pt 6rb 1as 1st 1bl 1to 4-7fg 0-2ft
20161104;4659;PF;Muscala, Mike;;19.4;$4,200;atl;A;was;92;95;21.58;10pt 7rb 1st 1to 5-7fg
20161104;4280;PF;Favors, Derrick;1;19.4;$6,000;uta;H;sas;86;100;27.05;6pt 7rb 2st 1bl 1to 3-13fg
20161104;3304;SF;Johnson, Joe;1;19.2;$5,000;uta;H;sas;86;100;23.68;14pt 1rb 2as 1bl 1to 2trey 5-8fg 2-2ft
20161104;4168;SF;Johnson, James;;18.6;$3,500;mia;A;tor;87;96;19.37;11pt 3rb 2as 1bl 1to 1trey 4-8fg 2-2ft
20161104;4709;SF;Bogdanovic, Bojan;1;18.3;$4,200;bkn;H;cha;95;99;33.23;14pt 4rb 1as 2to 2trey 4-17fg 4-4ft
20161104;2374;PF;Nowitzki, Dirk;1;16.9;$6,800;dal;H;por;95;105;16.12;5pt 7rb 1as 1bl 2-6fg 1-1ft
20161104;3817;PF;Williams, Marvin;1;16.8;$5,300;cha;A;bkn;99;95;29.70;6pt 4rb 4as 2trey 2-13fg
20161104;4530;SF;Harkless, Maurice;1;16.7;$4,600;por;A;dal;105;95;32.33;9pt 1rb 3as 1st 1trey 4-8fg
20161104;4778;PF;Kaminsky, Frank;;16.3;$4,000;cha;A;bkn;99;95;18.30;8pt 4rb 3as 1to 2trey 3-5fg
20161104;4507;SF;Bazemore, Kent;1;16.1;$4,600;atl;A;was;92;95;27.12;0pt 3rb 5as 1st 2bl 1to 0-7fg
20161104;4820;PF;Looney, Kevon;;16;$3,500;gsw;A;lal;97;117;12.92;11pt 5rb 1to 5-5fg 1-2ft
20161104;3931;SF;Sefolosha, Thabo;;15.9;$4,400;atl;A;was;92;95;26.67;5pt 2rb 3as 2st 1trey 2-4fg
20161104;4736;SF;Anderson, Kyle;1;15.1;$3,500;sas;A;uta;100;86;24.20;2pt 3rb 1as 4st 1-3fg
20161104;4302;PF;Patterson, Patrick;;14.9;$3,800;tor;H;mia;96;87;29.40;4pt 7rb 1as 1st 1to 2-8fg
20161104;4122;PF;Speights, Marreese;;14.1;$3,700;lac;A;mem;99;88;12.18;9pt 3rb 1as 2trey 3-6fg 1-2ft
20161104;4890;SF;Simmons, Jonathon;;12.8;$3,600;sas;A;uta;100;86;20.83;3pt 4rb 2as 2st 2to 1-3fg 1-2ft
20161104;4113;SF;Mbah a Moute, Luc;1;11.2;$3,500;lac;A;mem;99;88;18.37;4pt 1rb 3st 1bl 2to 2-2fg
20161104;4669;SF;McDermott, Doug;;10.9;$4,000;chi;H;nyk;104;117;26.45;6pt 2rb 1as 1st 1to 3-5fg
20161104;4701;SF;Ingles, Joe;;10.7;$3,500;uta;H;sas;86;100;21.32;7pt 1rb 1as 2st 3to 1trey 2-5fg 2-4ft
20161104;4929;PF;Siakam, Pascal;1;10.6;$3,500;tor;H;mia;96;87;16.25;8pt 3rb 1to 4-6fg
20161104;3503;PF;Scola, Luis;;10.5;$3,900;bkn;H;cha;95;99;15.52;4pt 5rb 1as 1st 3to 2-3fg
20161104;4860;SF;Anderson, Justin;;10.4;$3,800;dal;H;por;95;105;18.37;6pt 2rb 1bl 3-5fg
20161104;3985;PF;Dudley, Jared;1;10.4;$3,800;pho;A;nor;112;111;20.07;5pt 2rb 2as 1trey 2-4fg
20161104;3629;SF;Deng, Luol;1;10.3;$5,000;lal;H;gsw;117;97;19.32;3pt 4rb 3as 2to 1trey 1-6fg
20161104;4653;SF;Porter, Otto;1;10;$5,100;was;H;atl;95;92;37.95;8pt 2as 1to 4-7fg
20161104;4318;SF;Turner, Evan;;9.4;$4,500;por;A;dal;105;95;25.18;5pt 7rb 4to 1trey 1-8fg 2-2ft
20161104;4264;PF;Babbitt, Luke;1;9;$3,700;mia;A;tor;87;96;26.68;3pt 5rb 1trey 1-5fg
20161104;3772;PF;Lee, David;;8.2;$3,900;sas;A;uta;100;86;13.83;4pt 1rb 2as 2-2fg
20161104;4292;SF;Johnson, Wesley;;8;$3,500;lac;A;mem;99;88;12.48;2pt 2st 1bl 1-3fg
20161104;3641;SF;Iguodala, Andre;;7.6;$4,200;gsw;A;lal;97;117;23.40;3pt 3rb 2st 3to 1trey 1-4fg
20161104;3573;PF;West, David;;6.7;$3,500;gsw;A;lal;97;117; 5.78;4pt 1rb 1as 2-4fg
20161104;4952;PF;Chriss, Marquese;;5.9;$3,700;pho;A;nor;112;111;10.37;2pt 2rb 1as 1st 2to 1-3fg
20161104;4850;PF;Martin, Jarell;;5.8;$3,500;mem;H;lac;88;99;12.93;0pt 4rb 1bl 1to 0-1fg
20161104;4581;PF;Green, JaMychal;1;5.5;$4,700;mem;H;lac;88;99;16.98;2pt 1as 2bl 2to 1-3fg
20161104;4989;SF;Bertans, Davis;;5.1;$3,500;sas;A;uta;100;86;16.28;0pt 3rb 1as 0-4fg
20161104;4496;PF;Acy, Quincy;;4.6;$3,500;dal;H;por;95;105;11.10;2pt 3rb 1to 1-3fg
20161104;4276;PF;Davis, Ed;;4.6;$3,500;por;A;dal;105;95; 9.20;2pt 3rb 1to 1-1fg 0-2ft
20161104;3640;PF;Humphries, Kris;;4.4;$3,500;atl;A;was;92;95; 5.97;0pt 2rb 1bl 0-2fg
20161104;4861;PF;N'dour, Maurice;;2.4;$3,500;nyk;A;chi;117;104; 6.75;0pt 2rb 0-1fg
